PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_MATURITYLEVEL;REQUIREMENTS_ATTRIBUTES_ASSESSMENTSTATUS;REQUIREMENTS_ATTRIBUTES_CLOUDAPPLICABILITY;REQUIREMENTS_ATTRIBUTES_MITIGATEDTHREATS;REQUIREMENTS_ATTRIBUTES_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_RATIONALESTATEMENT;REQUIREMENTS_ATTRIBUTES_IMPACTSTATEMENT;REQUIREMENTS_ATTRIBUTES_REMEDIATIONPROCEDURE;REQUIREMENTS_ATTRIBUTES_AUDITPROCEDURE;REQUIREMENTS_ATTRIBUTES_ADDITIONALINFORMATION;REQUIREMENTS_ATTRIBUTES_REFERENCES;STATUS;STATUSEXTENDED;RESOURCEID;RESOURCENAME;CHECKID;MUTED;FRAMEWORK;NAME
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;735291151388;ap-south-1;2026-07-10 18:08:16.187152;E8-1.6;Patches, updates or other vendor mitigations for vulnerabilities in online services are applied within two weeks of release when vulnerabilities are assessed as non-critical by vendors and no working exploits exist.;1 Patch applications;ML1;Manual;partial;Accumulated technical debt, Eventual exploitation of stale CVEs;Auto-upgrade flags on AWS managed services (RDS, Aurora, ElastiCache, MemoryDB, DMS, MQ, Redshift, OpenSearch, MSK, Fargate) and SSM Patch Manager for self-managed compute deliver the underlying capability. SLA timing itself is not surfaced.;Two weeks is the standard ASD cadence for non-critical patching of internet-facing services.;SLA window evidence requires patch logs / change-management correlation, not in Prowler scope.;Enable auto minor version upgrade on all managed data services. Enable SSM Patch Manager on all EC2.;Run all listed checks. Manually review patch deployment timeline.;ASD Essential Eight ML1 - Patch applications - clause 6.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;PASS;RDS Instance cloudguardian-db has minor version upgrade enabled.;arn:aws:rds:ap-south-1:735291151388:db:cloudguardian-db;cloudguardian-db;rds_instance_minor_version_upgrade_enabled;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;735291151388;ap-south-1;2026-07-10 18:08:16.187152;E8-8.1;Backups of data, applications and settings are performed and retained in accordance with business criticality and business continuity requirements.;8 Regular backups;ML1;Manual;partial;Ransomware, Data destruction, Recovery failure;Backup coverage across AWS data services. Whether the backup frequency and retention align with business criticality is an operator classification.;Backups must exist and align with the criticality of the data they protect.;"Prowler verifies backup mechanisms exist; criticality alignment is procedural.";"Define AWS Backup plans + vaults covering critical services; enable engine-native backups on RDS / ElastiCache / DocumentDB / Neptune / Redshift; enable EFS Backup, EBS Backup, DynamoDB PITR; configure DLM lifecycle.";Run all listed checks. Manually verify cadence and retention match criticality.;ASD Essential Eight ML1 - Regular backups - clause 1.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;FAIL;RDS Instance cloudguardian-db is not protected by a backup plan.;arn:aws:rds:ap-south-1:735291151388:db:cloudguardian-db;cloudguardian-db;rds_instance_protected_by_backup_plan;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;735291151388;ap-south-1;2026-07-10 18:08:16.187152;E8-8.3;Backups of data, applications and settings are retained in a secure and resilient manner.;8 Regular backups;ML1;Automated;full;Backup tampering, Backup exfiltration, Regional outage destroying backups;Secure: encryption + no public exposure. Resilient: cross-region replication / multi-AZ vault placement / lifecycle. Prowler covers both.;A public or unencrypted backup is a data breach in waiting.;;Enforce encryption on Backup vaults and recovery points, RDS snapshots. Block public access on EBS / RDS / DocumentDB / Neptune snapshots account-wide. Enable S3 cross-region replication for critical buckets.;Run all listed checks.;ASD Essential Eight ML1 - Regular backups - clause 3.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;FAIL;S3 Bucket cloudguardian-data-c8f4e2a3 does not have correct cross region replication configuration.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;cloudguardian-data-c8f4e2a3;s3_bucket_cross_region_replication;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;735291151388;ap-south-1;2026-07-10 18:08:16.187152;E8-8.2;Backups of data, applications and settings are synchronised to enable restoration to a common point in time.;8 Regular backups;ML1;Automated;partial;Inconsistent recovery state, Application-level corruption from partial restore;Common-point-in-time recovery is delivered by DynamoDB PITR, Aurora backtrack, RDS automated backups and S3 versioning.;Without coordinated PIT, restoration produces an inconsistent state across services.;Coordinated multi-service PIT remains an architectural decision.;Enable DynamoDB PITR, Aurora backtrack, RDS automated backups and S3 versioning on all critical data stores.;Run listed checks.;ASD Essential Eight ML1 - Regular backups - clause 2.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;PASS;S3 Bucket cloudguardian-data-c8f4e2a3 has versioning enabled.;arn:aws:s3:::cloudguardian-data-c8f4e2a3;cloudguardian-data-c8f4e2a3;s3_bucket_object_versioning;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;;;2026-07-10 18:08:16.187152;E8-1.4;A vulnerability scanner is used at least weekly to identify missing patches or updates for vulnerabilities in office productivity suites, web browsers and their extensions, email clients, PDF software, and security products.;1 Patch applications;ML1;Manual;non-applicable;Endpoint application exploitation;This clause targets endpoint-resident applications (Office, browsers, email, PDF, security products). AWS infrastructure scans cannot evidence endpoint vulnerability scanning.;Endpoint applications are major attack vectors but live outside AWS infrastructure scope.;Evidence must come from endpoint-management vulnerability scanners (e.g. Defender, Qualys, Tenable).;Run an endpoint vulnerability scanner with weekly cadence covering Office, browsers, email, PDF and security products.;Manual review of endpoint vulnerability scanning evidence.;ASD Essential Eight ML1 - Patch applications - clause 4. Out of AWS infrastructure scope.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;MANUAL;Manual check;manual_check;Manual check;manual;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;;;2026-07-10 18:08:16.187152;E8-1.7;Patches, updates or other vendor mitigations for vulnerabilities in office productivity suites, web browsers and their extensions, email clients, PDF software, and security products are applied within two weeks of release.;1 Patch applications;ML1;Manual;non-applicable;Endpoint application exploitation;Endpoint-resident applications (Office, browsers, email clients, PDF, security products) are out of AWS infrastructure scope.;Same as 1.4 - this is endpoint-management territory.;Evidence must come from endpoint patch-management tooling.;Use endpoint patch-management (Intune, SCCM, third-party MDM) to enforce two-week SLA on these application classes.;Manual review of endpoint patch reports.;ASD Essential Eight ML1 - Patch applications - clause 7. Out of AWS infrastructure scope.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;MANUAL;Manual check;manual_check;Manual check;manual;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;;;2026-07-10 18:08:16.187152;E8-1.9;Office productivity suites, web browsers and their extensions, email clients, PDF software, Adobe Flash Player, and security products that are no longer supported by vendors are removed.;1 Patch applications;ML1;Manual;non-applicable;Endpoint compromise via unsupported applications;Endpoint-resident applications. Out of AWS infrastructure scope.;Adobe Flash Player end-of-life is the canonical example - removal must be enforced at the endpoint.;Evidence must come from endpoint software inventory.;"Inventory endpoint applications; enforce removal of EOL software via endpoint management.";Manual review of endpoint inventory.;ASD Essential Eight ML1 - Patch applications - clause 9. Out of AWS infrastructure scope.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;MANUAL;Manual check;manual_check;Manual check;manual;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;;;2026-07-10 18:08:16.187152;E8-3.2;Multi-factor authentication is used to authenticate users to third-party online services that process, store or communicate their organisation's sensitive data.;3 Multi-factor authentication;ML1;Manual;non-applicable;Third-party SaaS account compromise, Sensitive data leakage via SaaS;Third-party online services (SaaS providers, external platforms) are outside the AWS account. AWS infrastructure scans cannot evidence MFA enforcement on those services.;Third-party services are a major data-exfiltration vector.;Evidence must come from each third-party provider's IAM / SSO configuration.;Enforce MFA in the third-party service's identity provider or SSO upstream (e.g. via AWS IAM Identity Center or external IdP).;Manual review of third-party service IdP / SSO configuration.;ASD Essential Eight ML1 - Multi-factor authentication - clause 2. Out of AWS infrastructure scope.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;MANUAL;Manual check;manual_check;Manual check;manual;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;;;2026-07-10 18:08:16.187152;E8-3.3;Multi-factor authentication (where available) is used to authenticate users to third-party online services that process, store or communicate their organisation's non-sensitive data.;3 Multi-factor authentication;ML1;Manual;non-applicable;Account compromise on lower-sensitivity SaaS;Same as 3.2, applied to non-sensitive third-party services. Out of AWS infrastructure scope.;Defence in depth - even non-sensitive services can be staging ground for further attacks.;Evidence must come from each third-party provider.;Where the third-party service supports it, enforce MFA upstream via SSO.;Manual review.;ASD Essential Eight ML1 - Multi-factor authentication - clause 3. Out of AWS infrastructure scope.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;MANUAL;Manual check;manual_check;Manual check;manual;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;;;2026-07-10 18:08:16.187152;E8-3.5;Multi-factor authentication is used to authenticate users to third-party online customer services that process, store or communicate their organisation's sensitive customer data.;3 Multi-factor authentication;ML1;Manual;non-applicable;Customer-data exposure via third-party platform;Third-party customer-facing services. Out of AWS infrastructure scope.;Sensitive customer data on third-party platforms still needs MFA.;Evidence must come from the third-party provider.;Enforce MFA in the third-party customer service's IdP.;Manual review.;ASD Essential Eight ML1 - Multi-factor authentication - clause 5. Out of AWS infrastructure scope.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;MANUAL;Manual check;manual_check;Manual check;manual;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;;;2026-07-10 18:08:16.187152;E8-4.1;Requests for privileged access to systems, applications and data repositories are validated when first requested.;4 Restrict administrative privileges;ML1;Manual;non-applicable;Unauthorised privilege grant, Insider misuse;Procedural control: privileged-access requests must go through a validation workflow. Prowler does not evaluate change-management workflows.;Privileged access without validation is a primary insider-risk vector.;Evidence comes from access-review tickets, change management or AWS IAM Identity Center request workflows.;Implement a request/approve workflow for AWS privileged role assumption (e.g. IAM Identity Center permission sets with approval) or rely on an external ITSM workflow.;Manual review of change-management evidence.;ASD Essential Eight ML1 - Restrict administrative privileges - clause 1. Procedural.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;MANUAL;Manual check;manual_check;Manual check;manual;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;;;2026-07-10 18:08:16.187152;E8-4.3;Privileged user accounts (excluding those explicitly authorised to access online services) are prevented from accessing the internet, email and web services.;4 Restrict administrative privileges;ML1;Manual;limited;Drive-by compromise of privileged accounts, Phishing-driven privileged compromise;Network-level control: privileged accounts must not browse the internet or access email. In AWS this would map to SCPs / VPC egress controls / dedicated jump-host architecture - none directly verifiable by a posture scan.;If a privileged account never touches the internet, it cannot be phished or drive-by compromised.;Evidence comes from network architecture and SCP review.;Restrict privileged AWS sessions to a hardened bastion / Cloud Workspace with no general internet egress. Apply SCPs that deny privileged roles from launching workloads with unrestricted internet egress.;Manual review of SCPs and network architecture.;ASD Essential Eight ML1 - Restrict administrative privileges - clause 3.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;MANUAL;Manual check;manual_check;Manual check;manual;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;;;2026-07-10 18:08:16.187152;E8-4.5;Privileged users use separate privileged and unprivileged operating environments.;4 Restrict administrative privileges;ML1;Manual;non-applicable;Cross-environment compromise, Privileged session hijack;Operating-environment separation is an endpoint / virtualisation control (privileged jump host vs daily workstation). Out of AWS infrastructure scope.;Operating-environment isolation prevents malware on the unprivileged side from attacking privileged sessions.;Evidence comes from endpoint architecture (PAW / privileged jump hosts / WorkSpaces partitioning).;Provide privileged users with a dedicated PAW or privileged WorkSpaces image.;Manual review of endpoint architecture.;ASD Essential Eight ML1 - Restrict administrative privileges - clause 5. Out of AWS infrastructure scope.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;MANUAL;Manual check;manual_check;Manual check;manual;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;;;2026-07-10 18:08:16.187152;E8-4.6;Unprivileged user accounts cannot logon to privileged operating environments.;4 Restrict administrative privileges;ML1;Manual;non-applicable;Privileged-environment lateral access;Endpoint logon-policy control. Out of AWS infrastructure scope.;Even read-only access to a privileged environment is a foothold.;Evidence comes from endpoint logon policy / Active Directory.;Enforce logon restrictions on privileged endpoints.;Manual review.;ASD Essential Eight ML1 - Restrict administrative privileges - clause 6. Out of AWS infrastructure scope.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;MANUAL;Manual check;manual_check;Manual check;manual;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;;;2026-07-10 18:08:16.187152;E8-4.7;Privileged user accounts (excluding local administrator accounts) cannot logon to unprivileged operating environments.;4 Restrict administrative privileges;ML1;Manual;non-applicable;Privileged-credential exposure on unprivileged hosts;Endpoint logon-policy control. Out of AWS infrastructure scope.;Privileged credentials must never be entered on potentially-compromised unprivileged endpoints.;Evidence comes from endpoint logon policy / Active Directory.;Enforce that privileged accounts can only logon to PAWs / jump hosts.;Manual review.;ASD Essential Eight ML1 - Restrict administrative privileges - clause 7. Out of AWS infrastructure scope.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;MANUAL;Manual check;manual_check;Manual check;manual;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;;;2026-07-10 18:08:16.187152;E8-5.1;Application control is implemented on workstations.;5 Application control;ML1;Manual;non-applicable;Malware execution on workstations;Application control is fundamentally an endpoint allowlist. AWS infrastructure has no direct equivalent for workstation app control.;Application control on workstations is the highest-impact mitigation against malware.;Evidence comes from endpoint allowlist tooling (AppLocker, WDAC, third-party EDR).;Deploy AppLocker / Windows Defender Application Control / equivalent on every workstation.;Manual review of endpoint app-control coverage.;ASD Essential Eight ML1 - Application control - clause 1. Out of AWS infrastructure scope.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;MANUAL;Manual check;manual_check;Manual check;manual;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;;;2026-07-10 18:08:16.187152;E8-5.2;Application control is applied to user profiles and temporary folders used by operating systems, web browsers and email clients.;5 Application control;ML1;Manual;non-applicable;Drop-and-execute from user profile, Browser-cache execution, Email-attachment execution;Endpoint app-control scope (user profiles, temp folders). Out of AWS infrastructure scope.;User-writable folders are the most common malware drop locations.;Evidence comes from endpoint app-control configuration.;Configure AppLocker / WDAC rules to cover %APPDATA%, %TEMP%, browser caches, email-client temp folders.;Manual review.;ASD Essential Eight ML1 - Application control - clause 2. Out of AWS infrastructure scope.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;MANUAL;Manual check;manual_check;Manual check;manual;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
